id,wegklasse,hoogteniveau,straatnaam,indicatie_voet_fiets,indicatie_brug,indicatie_tunnel,indicatie_ov_bus,indicatie_spoor,indicatie_toegankelijkheid,type_veer_route,minimum_breedte,maximum_breedte,gewogen_gemiddelde_breedte,weight,maximum_snelheid,start_node_id,end_node_id,datum_extractie,geometrie,geometrie_epsg_4326
511856,osm_platform,0,Ouderkerk aan de Amstel West,True,False,False,True,False,False,,,,,25.6,0.0,474667,474670,2023-07-25,"SRID=28992;LINESTRING(121825.557450473 479126.204331773,121844.989024457 479132.883545863,121849.768316539 479134.531634778)","[(52.2991120040982, 4.9008679012347605), (52.299173204098274, 4.901152101235041), (52.29918830409826, 4.901222001235109)]"
513957,osm_platform,0,,True,False,False,False,False,False,,,,,23.83,0.0,195051,195184,2023-07-25,"SRID=28992;LINESTRING(115518.921215288 485226.611306708,115540.906049068 485235.793299755)","[(52.35352170413075, 4.8077021011442636), (52.353605804130844, 4.808023701144589)]"
513959,osm_platform,0,,True,False,False,False,False,False,,,,,23.94,0.0,195111,195247,2023-07-25,"SRID=28992;LINESTRING(115512.473539849 485248.471602606,115534.607725986 485257.596738173)","[(52.353717704130894, 4.8076049011441775), (52.35380130413094, 4.807928701144506)]"
538870,osm_platform,0,,True,False,False,False,False,False,,,,,4.61,0.0,1486822,1486824,2023-07-25,"SRID=28992;LINESTRING(131263.502254682 496441.836675779,131261.33415223 496445.910505417)","[(52.45522280418964, 5.038001901378966), (52.45525932287063, 5.037969716687074)]"
538871,osm_platform,0,,True,False,False,False,False,False,,,,,9.49,0.0,1486829,1486905,2023-07-25,"SRID=28992;LINESTRING(131229.383681029 496505.94492694,131224.926357264 496514.320166607)","[(52.455797483225325, 5.037495417401571), (52.45587256036327, 5.037429248273712)]"
538873,osm_platform,0,,True,False,False,False,False,False,,,,,68.01,0.0,1486824,1486829,2023-07-25,"SRID=28992;LINESTRING(131261.33415223 496445.910505417,131229.383681029 496505.94492694)","[(52.45525932287063, 5.037969716687074), (52.455797483225325, 5.037495417401571)]"
538876,osm_platform,0,,True,False,False,False,False,False,,,,,5.64,0.0,1486905,1486902,2023-07-25,"SRID=28992;LINESTRING(131224.926357264 496514.320166607,131222.275855706 496519.300416407)","[(52.45587256036327, 5.037429248273712), (52.45591720419004, 5.037389901378384)]"
563684,osm_platform,0,Station RAI,True,False,False,True,False,False,,,,,6.6,0.0,642510,642505,2023-07-25,"SRID=28992;LINESTRING(121147.261989597 483334.547738211,121143.022028483 483329.491869304)","[(52.33689270412077, 4.890501801226186), (52.33684700412073, 4.89044010122613)]"
563685,osm_platform,0,Station RAI,True,False,False,True,False,False,,,,,16.71,0.0,642547,642510,2023-07-25,"SRID=28992;LINESTRING(121158.009414734 483347.336626828,121152.044476227 483340.200738112,121149.323387867 483336.981498056,121147.261989597 483334.547738211)","[(52.33700830412082, 4.890658201226347), (52.336943804120814, 4.8905714012262695), (52.33691470412077, 4.890531801226221), (52.33689270412077, 4.890501801226186)]"
564781,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,2.46,0.0,438010,438012,2023-07-25,"SRID=28992;LINESTRING(119660.890750588 481679.896179514,119660.831479528 481682.351480871)","[(52.32192824125673, 4.868867528011524), (52.32195030411192, 4.868866401203845)]"
564784,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,5.57,0.0,438004,438007,2023-07-25,"SRID=28992;LINESTRING(119661.258501094 481664.834931761,119660.98845589 481669.977418485,119661.018302725 481670.393782473)","[(52.32179290411183, 4.868874501203844), (52.32183910411185, 4.868870001203848), (52.321842848040625, 4.868870395301532)]"
564786,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,1.07,0.0,438007,438008,2023-07-25,"SRID=28992;LINESTRING(119661.018302725 481670.393782473,119661.094484324 481671.456517411)","[(52.321842848040625, 4.868870395301532), (52.32185240411187, 4.868871401203855)]"
564788,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,8.44,0.0,438008,438010,2023-07-25,"SRID=28992;LINESTRING(119661.094484324 481671.456517411,119660.890750588 481679.896179514)","[(52.32185240411187, 4.868871401203855), (52.32192824125673, 4.868867528011524)]"
564798,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,10.01,0.0,438151,438143,2023-07-25,"SRID=28992;LINESTRING(119698.172689066 481697.780128933,119698.717338387 481687.788762705)","[(52.32209136510577, 4.869412466181312), (52.32200160411193, 4.869421501204413)]"
564803,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,7.55,0.0,438152,438151,2023-07-25,"SRID=28992;LINESTRING(119697.792576572 481705.319989938,119698.043475969 481700.355669896,119698.162743948 481697.962568003,119698.172689066 481697.780128933)","[(52.32215910411206, 4.869406101204396), (52.322114504112044, 4.869410301204397), (52.32209300411202, 4.86941230120441), (52.32209136510577, 4.869412466181312)]"
564806,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,4.07,0.0,438155,438152,2023-07-25,"SRID=28992;LINESTRING(119697.577127719 481709.38590068,119697.792576572 481705.319989938)","[(52.32219563206417, 4.8694025152676215), (52.32215910411206, 4.869406101204396)]"
564814,osm_platform,0,Uilenstede,True,False,False,True,False,False,,,,,2.63,0.0,438161,438155,2023-07-25,"SRID=28992;LINESTRING(119697.438095268 481712.009695291,119697.577127719 481709.38590068)","[(52.322219204112095, 4.869400201204403), (52.32219563206417, 4.8694025152676215)]"
564821,osm_platform,0,De Boelelaan / VU,True,False,False,True,False,False,,,,,9.14,0.0,442908,442920,2023-07-25,"SRID=28992;LINESTRING(119556.932874347 483131.098772564,119566.074095649 483131.22235944)","[(52.33496400411964, 4.867190101202805), (52.33496570411971, 4.867324201202932)]"
564826,osm_platform,0,De Boelelaan / VU,True,False,False,True,False,False,,,,,7.86,0.0,442920,442933,2023-07-25,"SRID=28992;LINESTRING(119566.074095649 483131.22235944,119569.755136504 483131.273848211,119573.933723931 483131.321772138)","[(52.33496570411971, 4.867324201202932), (52.3349664041197, 4.867378201202986), (52.33496710411964, 4.867439501203053)]"
565061,osm_platform,0,Handelskade,True,False,False,True,False,False,,,,,6.67,0.0,16636,16638,2023-07-25,"SRID=28992;LINESTRING(111587.025334885 479628.256487111,111592.65991226 479631.824418241)","[(52.30291160410068, 4.750714601084806), (52.30294411448579, 4.7507967471175485)]"
565062,osm_platform,0,Handelskade,True,False,False,True,False,False,,,,,2.72,0.0,16638,16643,2023-07-25,"SRID=28992;LINESTRING(111592.65991226 479631.824418241,111594.954289182 479633.277265243)","[(52.30294411448579, 4.7507967471175485), (52.30295735256561, 4.750830196681463)]"
565065,osm_platform,0,Handelskade,True,False,False,True,False,False,,,,,46.14,0.0,16643,16991,2023-07-25,"SRID=28992;LINESTRING(111594.954289182 479633.277265243,111629.401395687 479655.089886752,111633.942053657 479657.954182453)","[(52.30295735256561, 4.750830196681463), (52.303156104100864, 4.75133240108544), (52.30318220410086, 4.751398601085505)]"
565083,osm_platform,0,Handelskade,True,False,False,True,False,False,,,,,54.42,0.0,16634,16987,2023-07-25,"SRID=28992;LINESTRING(111581.981630998 479637.246790595,111623.690197535 479663.418388543,111628.074738108 479666.172730284)","[(52.30299200410076, 4.750639501084739), (52.30323050410089, 4.751247601085357), (52.3032556036596, 4.751311526522416)]"
565084,osm_platform,0,Handelskade,True,False,False,True,False,False,,,,,0.1,0.0,16987,16988,2023-07-25,"SRID=28992;LINESTRING(111628.074738108 479666.172730284,111628.162158237 479666.227647078)","[(52.3032556036596, 4.751311526522416), (52.303256104100896, 4.751312801085416)]"
565108,osm_platform,0,,True,False,False,False,False,False,,,,,7.58,0.0,17226,17231,2023-07-25,"SRID=28992;LINESTRING(111793.896058353 479806.321918444,111795.390665537 479807.199010253,111800.438645344 479810.157008379)","[(52.304528204101715, 4.753724601087895), (52.30453620410166, 4.753746401087911), (52.3045631847083, 4.75382003038664)]"
565111,osm_platform,0,,True,False,False,False,False,False,,,,,12.15,0.0,17231,17341,2023-07-25,"SRID=28992;LINESTRING(111800.438645344 479810.157008379,111801.396467415 479810.718269715,111810.942279877 479816.271518926)","[(52.3045631847083, 4.75382003038664), (52.30456830410171, 4.753834001088012), (52.30461896188098, 4.753973240744337)]"
565112,osm_platform,0,,True,False,False,False,False,False,,,,,0.92,0.0,17341,17344,2023-07-25,"SRID=28992;LINESTRING(111810.942279877 479816.271518926,111811.741673674 479816.736563991)","[(52.30461896188098, 4.753973240744337), (52.30462320410172, 4.753984901088151)]"
565113,osm_platform,0,,True,False,False,False,False,False,,,,,0.7,0.0,17344,17346,2023-07-25,"SRID=28992;LINESTRING(111811.741673674 479816.736563991,111812.349123662 479817.091099184)","[(52.30462320410172, 4.753984901088151), (52.304626438076156, 4.753993761500773)]"
565114,osm_platform,0,,True,False,False,False,False,False,,,,,7.82,0.0,17346,17347,2023-07-25,"SRID=28992;LINESTRING(111812.349123662 479817.091099184,111819.104770483 479821.033999167)","[(52.304626438076156, 4.753993761500773), (52.304662404101734, 4.754092301088273)]"
565487,osm_platform,0,Molukkenstraat (Insulindeweg),True,False,False,True,False,False,,,,,50.0,0.0,992814,992957,2023-07-25,"SRID=28992;LINESTRING(124449.880138092 486055.155616165,124458.197867261 486057.418515919,124498.659740127 486066.092021478)","[(52.361537304135155, 4.938710801275529), (52.361558104135206, 4.938832701275644), (52.36163830413525, 4.939425901276246)]"
565489,osm_platform,0,Molukkenstraat (Insulindeweg),True,False,False,False,False,False,,,,,48.69,0.0,992815,992951,2023-07-25,"SRID=28992;LINESTRING(124453.303696763 486048.091207055,124488.009946428 486055.720946591,124500.87412369 486058.456525742)","[(52.361474004135154, 4.938761701275579), (52.36154450413515, 4.939270501276087), (52.361569804135215, 4.939459101276279)]"
565495,osm_platform,0,,True,False,False,False,False,False,,,,,67.18,0.0,980518,980736,2023-07-25,"SRID=28992;LINESTRING(124048.641520261 486036.258003839,124051.256859098 486036.185974901,124115.806202284 486034.980637332)","[(52.36134500413506, 4.932822301269631), (52.36134450413506, 4.932860701269674), (52.36133730413506, 4.933808401270621)]"
565608,osm_platform,0,,True,False,False,False,False,False,,,,,33.31,0.0,947812,947759,2023-07-25,"SRID=28992;LINESTRING(123557.766360669 485843.940611771,123548.755249638 485867.697986031,123545.95479114 485875.081735909)","[(52.35958870413408, 4.925634201262365), (52.35980170413421, 4.925499701262238), (52.359867904134255, 4.925457901262202)]"
565611,osm_platform,0,,True,False,False,False,False,False,,,,,63.82,0.0,947015,947071,2023-07-25,"SRID=28992;LINESTRING(123457.2246398 485857.800495391,123516.579063055 485881.244033868)","[(52.35970750413418, 4.924157001260897), (52.35992160413426, 4.925026101261778)]"
565614,osm_platform,0,,True,False,False,False,False,False,,,,,23.12,0.0,949027,948295,2023-07-25,"SRID=28992;LINESTRING(123520.732659128 485914.186269664,123519.006468578 485917.924587121,123511.290068152 485935.287023587)","[(52.360217905493485, 4.925083991114619), (52.36025140413447, 4.925058301261832), (52.360407004134586, 4.924943401261714)]"
565618,osm_platform,0,,True,False,False,False,False,False,,,,,3.16,0.0,949025,949027,2023-07-25,"SRID=28992;LINESTRING(123522.057054238 485911.318098848,123520.732659128 485914.186269664)","[(52.36019220413444, 4.925103701261873), (52.360217905493485, 4.925083991114619)]"
565825,osm_platform,0,Beethovenstraat,True,False,False,True,False,False,,,,,50.15,0.0,550329,550368,2023-07-25,"SRID=28992;LINESTRING(120139.044699466 484446.470469509,120185.47568181 484449.202829514,120189.10270882 484449.466560689)","[(52.346822904126675, 4.875594201211773), (52.346850404126684, 4.8762753012124564), (52.34685300412673, 4.87632850121251)]"
565826,osm_platform,0,Stadionweg,True,False,False,True,False,False,,,,,43.34,0.0,550916,550985,2023-07-25,"SRID=28992;LINESTRING(120223.667006352 484381.115999616,120227.596545611 484424.276830255)","[(52.34624090412634, 4.876842801212982), (52.346629052985286, 4.876896007880601)]"
565827,osm_platform,0,Stadionweg,True,False,False,True,False,False,,,,,5.64,0.0,550985,550986,2023-07-25,"SRID=28992;LINESTRING(120227.596545611 484424.276830255,120228.046559862 484429.219646089,120228.128932662 484429.892299856)","[(52.346629052985286, 4.876896007880601), (52.34667350412654, 4.876902101213072), (52.34667955469316, 4.876903240547771)]"
565828,osm_platform,0,Stadionweg,True,False,False,True,False,False,,,,,7.17,0.0,550986,550997,2023-07-25,"SRID=28992;LINESTRING(120228.128932662 484429.892299856,120229.000905768 484437.012805509)","[(52.34667955469316, 4.876903240547771), (52.34674360412664, 4.876915301213084)]"
565829,osm_platform,0,,True,False,False,True,False,False,,,,,70.69,0.0,546630,546615,2023-07-25,"SRID=28992;LINESTRING(120210.700745963 484038.813927777,120213.73717641 483977.428353975,120214.190204699 483968.212190785)","[(52.34316370412454, 4.876687901212681), (52.34261220412415, 4.87673880121271), (52.342529404124114, 4.87674640121272)]"
565830,osm_platform,0,Stadionweg,True,False,False,True,False,False,,,,,6.17,0.0,550969,551020,2023-07-25,"SRID=28992;LINESTRING(120223.072021619 484472.749285735,120224.484923392 484478.759778371)","[(52.34706440412683, 4.876824601213006), (52.34711851175278, 4.876844714841466)]"
565831,osm_platform,0,Stadionweg,True,False,False,True,False,False,,,,,17.58,0.0,551020,551098,2023-07-25,"SRID=28992;LINESTRING(120224.484923392 484478.759778371,120225.27071967 484482.102560459,120226.242301298 484496.215614816)","[(52.34711851175278, 4.876844714841466), (52.34714860412686, 4.876855901213046), (52.347275504126955, 4.876868701213063)]"
565832,osm_platform,0,,True,False,False,True,False,False,,,,,70.69,0.0,546634,546619,2023-07-25,"SRID=28992;LINESTRING(120219.175342454 484039.355094054,120219.53610721 484032.520710916,120222.889880275 483968.762906196)","[(52.343169104124506, 4.876812201212804), (52.34310770412451, 4.876818201212813), (52.34253490412415, 4.876874001212835)]"
565835,osm_platform,0,Minervaplein,True,False,False,True,False,False,,,,,50.29,0.0,548175,548328,2023-07-25,"SRID=28992;LINESTRING(119955.809937775 484443.58352707,119964.04380746 484443.903422004,120006.058218389 484445.519368507)","[(52.3467853041267, 4.872905501209083), (52.34678870412667, 4.873026301209194), (52.3468059041267, 4.873642701209818)]"
565836,osm_platform,0,Minervaplein,True,False,False,True,False,False,,,,,3.25,0.0,547285,547286,2023-07-25,"SRID=28992;LINESTRING(119849.789198619 484428.548005988,119853.029838464 484428.745144379)","[(52.34664340412662, 4.871351201207517), (52.34664538313824, 4.871398737345499)]"
565837,osm_platform,0,Minervaplein,True,False,False,True,False,False,,,,,50.44,0.0,547286,547424,2023-07-25,"SRID=28992;LINESTRING(119853.029838464 484428.745144379,119895.150908198 484431.307502528,119903.379254305 484431.805364489)","[(52.34664538313824, 4.871398737345499), (52.3466711041266, 4.872016601208191), (52.346676104126594, 4.872137301208307)]"
565935,osm_platform,0,Olympisch Stadion,True,False,False,False,False,False,,,,,27.23,0.0,492920,492890,2023-07-25,"SRID=28992;LINESTRING(118850.576473228 484169.473488256,118856.435189413 484144.072611302,118856.728645075 484142.952000995)","[(52.34425020412517, 4.856715501192787), (52.344022304125055, 4.856804201192857), (52.34401225216145, 4.856808627751413)]"
565945,osm_platform,0,Olympisch Stadion,True,False,False,False,False,False,,,,,6.38,0.0,492890,492892,2023-07-25,"SRID=28992;LINESTRING(118856.728645075 484142.952000995,118858.344468043 484136.781706432)","[(52.34401225216145, 4.856808627751413), (52.34395690412499, 4.856833001192887)]"
565951,osm_platform,0,Olympisch Stadion,True,False,False,False,False,False,,,,,18.46,0.0,492899,492903,2023-07-25,"SRID=28992;LINESTRING(118871.086883093 484118.915894978,118869.667490728 484125.193745926,118867.201315416 484136.965446939)","[(52.34379717649225, 4.857021903402785), (52.343853504124986, 4.85700040119305), (52.343959137821486, 4.856962948510566)]"
565955,osm_platform,0,Olympisch Stadion,True,False,False,False,False,False,,,,,36.85,0.0,492677,492899,2023-07-25,"SRID=28992;LINESTRING(118879.212818238 484082.975579304,118871.086883093 484118.915894978)","[(52.34347470412474, 4.8571450011931745), (52.34379717649225, 4.857021903402785)]"
565960,osm_platform,0,Olympisch Stadion,True,False,False,False,False,False,,,,,1.69,0.0,492903,492901,2023-07-25,"SRID=28992;LINESTRING(118867.201315416 484136.965446939,118866.850000856 484138.619097186)","[(52.343959137821486, 4.856962948510566), (52.34397397657777, 4.856957615739166)]"
565975,osm_platform,0,Olympisch Stadion,True,False,False,False,False,False,,,,,0.02,0.0,492901,492900,2023-07-25,"SRID=28992;LINESTRING(118866.850000856 484138.619097186,118866.842299129 484138.63334547)","[(52.34397397657777, 4.856957615739166), (52.34397410412505, 4.8569575011930155)]"
565978,osm_platform,0,Olympiaweg,True,False,False,False,False,False,,,,,3.29,0.0,493595,493614,2023-07-25,"SRID=28992;LINESTRING(118956.872558976 484272.376292915,118960.077584004 484273.101419788)","[(52.34518200412575, 4.858264301194374), (52.34518873124881, 4.858311255995585)]"
565985,osm_platform,0,Olympiaweg,True,False,False,False,False,False,,,,,27.31,0.0,493614,493713,2023-07-25,"SRID=28992;LINESTRING(118960.077584004 484273.101419788,118983.076647448 484278.304885845,118986.747596336 484278.956853615)","[(52.34518873124881, 4.858311255995585), (52.34523700412579, 4.858648201194761), (52.345243104125785, 4.858702001194814)]"
565994,osm_platform,0,Olympiaweg,True,False,False,False,False,False,,,,,45.88,0.0,493590,493759,2023-07-25,"SRID=28992;LINESTRING(118954.616420988 484282.573789658,118961.54922866 484283.847290097,118999.530625642 484291.915412715)","[(52.34527350412578, 4.858230101194352), (52.3452854041258, 4.858331701194444), (52.34536040412584, 4.858888201195003)]"
566001,osm_platform,0,IJsbaanpad,True,False,False,False,False,False,,,,,42.04,0.0,492240,492269,2023-07-25,"SRID=28992;LINESTRING(118903.036386171 483753.659399003,118903.628203622 483762.834685973,118905.148130574 483782.44013189,118906.364707679 483795.560867681)","[(52.34051660412298, 4.85752990119341), (52.34059910412306, 4.857537601193421), (52.34077540412313, 4.857557801193455), (52.34089340410752, 4.857574245486437)]"
566010,osm_platform,0,IJsbaanpad,True,False,False,False,False,False,,,,,5.97,0.0,492269,492270,2023-07-25,"SRID=28992;LINESTRING(118906.364707679 483795.560867681,118906.916291618 483801.509678567)","[(52.34089340410752, 4.857574245486437), (52.340946904123236, 4.857581701193486)]"
566024,osm_platform,0,Olympiaplein,True,False,False,False,False,False,,,,,36.09,0.0,507841,508062,2023-07-25,"SRID=28992;LINESTRING(119469.928486493 484394.525339273,119474.26953093 484395.517778624,119505.110120207 484402.580205161)","[(52.3463132041264, 4.865780301201934), (52.34632240412642, 4.8658439012020045), (52.346387869142184, 4.866295741640644)]"
566030,osm_platform,0,Olympiaplein,True,False,False,False,False,False,,,,,28.1,0.0,508062,508097,2023-07-25,"SRID=28992;LINESTRING(119505.110120207 484402.580205161,119532.498210509 484408.852017091)","[(52.346387869142184, 4.866295741640644), (52.34644600412652, 4.86669700120286)]"
566044,osm_platform,0,IJsbaanpad,True,False,False,False,False,False,,,,,42.81,0.0,493113,492409,2023-07-25,"SRID=28992;LINESTRING(118921.78432913 483878.598825607,118922.011176752 483873.267429737,118922.678351595 483851.709938452,118922.153345798 483835.813571137)","[(52.34164070412366, 4.857791601193735), (52.3415928041236, 4.857795501193733), (52.34139910412346, 4.85780760119374), (52.34125620412341, 4.857801601193722)]"
566051,osm_platform,0,Olympiaplein,True,False,False,False,False,False,,,,,63.78,0.0,507855,508088,2023-07-25,"SRID=28992;LINESTRING(119472.078837598 484385.586175026,119529.218387445 484398.11595379,119534.378209865 484399.258340878)","[(52.34623300412636, 4.865812801201965), (52.34634930412645, 4.866650001202808), (52.34635990412644, 4.866725601202887)]"
566141,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,11.87,0.0,575811,575818,2023-07-25,"SRID=28992;LINESTRING(120465.391500267 485483.108758879,120476.390017306 485487.570901188)","[(52.35616010413223, 4.880277001216902), (52.35620089801466, 4.880437982453487)]"
566144,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,0.05,0.0,575818,575819,2023-07-25,"SRID=28992;LINESTRING(120476.390017306 485487.570901188,120476.418627932 485487.582508633,120476.442465906 485487.579845738)","[(52.35620089801466, 4.880437982453487), (52.35620100413224, 4.880438401217052), (52.35620098169792, 4.8804387513908445)]"
566146,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,6.87,0.0,575819,575892,2023-07-25,"SRID=28992;LINESTRING(120476.442465906 485487.579845738,120483.266705468 485486.817522707)","[(52.35620098169792, 4.8804387513908445), (52.35619455924931, 4.880538997724493)]"
566150,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,0.92,0.0,575892,575895,2023-07-25,"SRID=28992;LINESTRING(120483.266705468 485486.817522707,120484.18196779 485486.715280466)","[(52.35619455924931, 4.880538997724493), (52.35619369786845, 4.8805524426917115)]"
566154,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,4.97,0.0,575895,575906,2023-07-25,"SRID=28992;LINESTRING(120484.18196779 485486.715280466,120486.194156135 485486.490502672,120489.001666172 485485.598162304)","[(52.35619369786845, 4.8805524426917115), (52.35619180413222, 4.880582001217197), (52.356183960757974, 4.880623302179948)]"
566156,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,21.53,0.0,551708,551554,2023-07-25,"SRID=28992;LINESTRING(120267.31913061 484724.694884181,120261.850875711 484716.776189438,120259.501246746 484713.065241625,120255.477297331 484706.717897222)","[(52.34933151759492, 4.8774479358925955), (52.34926000412812, 4.877368501213661), (52.349226504128104, 4.8773344012136155), (52.349169204128096, 4.8772760012135645)]"
566157,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,3.02,0.0,551712,551708,2023-07-25,"SRID=28992;LINESTRING(120269.037754527 484727.183659564,120267.31913061 484724.694884181)","[(52.349353993630835, 4.877472901559067), (52.34933151759492, 4.8774479358925955)]"
566158,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,3.05,0.0,575906,575909,2023-07-25,"SRID=28992;LINESTRING(120489.001666172 485485.598162304,120491.905727896 485484.6751339)","[(52.356183960757974, 4.880623302179948), (52.356175847630944, 4.880666023488331)]"
566159,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,17.34,0.0,551825,551712,2023-07-25,"SRID=28992;LINESTRING(120278.888637614 484741.448930212,120269.037754527 484727.183659564)","[(52.34948282264508, 4.877616001336196), (52.349353993630835, 4.877472901559067)]"
566160,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,1.48,0.0,551827,551825,2023-07-25,"SRID=28992;LINESTRING(120279.727219328 484742.663298001,120278.888637614 484741.448930212)","[(52.349493789537554, 4.877628183110467), (52.34948282264508, 4.877616001336196)]"
566161,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,1.97,0.0,551836,551827,2023-07-25,"SRID=28992;LINESTRING(120280.845269343 484744.282369706,120279.727219328 484742.663298001)","[(52.34950841128814, 4.877644424629363), (52.349493789537554, 4.877628183110467)]"
566162,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,0.31,0.0,551838,551836,2023-07-25,"SRID=28992;LINESTRING(120281.019752303 484744.535042144,120280.845269343 484744.282369706)","[(52.349510693159324, 4.87764695928285), (52.34950841128814, 4.877644424629363)]"
566163,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,6.19,0.0,551839,551838,2023-07-25,"SRID=28992;LINESTRING(120284.538309701 484749.630338995,120281.019752303 484744.535042144)","[(52.34955670849876, 4.877698072202306), (52.349510693159324, 4.87764695928285)]"
566164,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,8.07,0.0,551900,551839,2023-07-25,"SRID=28992;LINESTRING(120289.124315795 484756.271430717,120284.538309701 484749.630338995)","[(52.3496166837912, 4.877764691754879), (52.34955670849876, 4.877698072202306)]"
566165,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,0.56,0.0,551901,551900,2023-07-25,"SRID=28992;LINESTRING(120289.444469975 484756.735052709,120289.124315795 484756.271430717)","[(52.34962087073161, 4.8777693425465705), (52.3496166837912, 4.877764691754879)]"
566166,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,0.27,0.0,551902,551901,2023-07-25,"SRID=28992;LINESTRING(120289.599953555 484756.960211746,120289.444469975 484756.735052709)","[(52.34962290412836, 4.877771601214077), (52.34962087073161, 4.8777693425465705)]"
566167,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,0.63,0.0,551477,551479,2023-07-25,"SRID=28992;LINESTRING(120247.056183486 484622.591840705,120247.131465552 484623.220548279)","[(52.348412604127596, 4.877161101213418), (52.34841825928291, 4.87716214110408)]"
566168,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,36.75,0.0,551479,551485,2023-07-25,"SRID=28992;LINESTRING(120247.131465552 484623.220548279,120251.500968757 484659.711838726)","[(52.34841825928291, 4.87716214110408), (52.3487464943895, 4.877222498632758)]"
566169,osm_platform,0,Gerrit van der Veenstraat,True,False,False,True,False,False,,,,,17.11,0.0,551485,551539,2023-07-25,"SRID=28992;LINESTRING(120251.500968757 484659.711838726,120252.442264954 484667.572941308,120253.685125876 484676.677039626)","[(52.3487464943895, 4.877222498632758), (52.348817204127855, 4.877235501213509), (52.34889910412793, 4.87725280121353)]"
566170,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,22.31,0.0,575179,575177,2023-07-25,"SRID=28992;LINESTRING(120418.519043244 485538.492248039,120427.367182361 485518.01592003)","[(52.35665490413249, 4.879583301216229), (52.356471433993924, 4.879715282511167)]"
566171,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,19.29,0.0,575177,575086,2023-07-25,"SRID=28992;LINESTRING(120427.367182361 485518.01592003,120430.87469349 485509.898851861,120435.017865407 485500.311920906)","[(52.356471433993924, 4.879715282511167), (52.3563987041323, 4.879767601216394), (52.3563128041323, 4.879829401216463)]"
566179,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,4.45,0.0,575909,575919,2023-07-25,"SRID=28992;LINESTRING(120491.905727896 485484.6751339,120496.14178352 485483.319487965)","[(52.356175847630944, 4.880666023488331), (52.35616393007602, 4.880728340522816)]"
566182,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,4.27,0.0,575919,575922,2023-07-25,"SRID=28992;LINESTRING(120496.14178352 485483.319487965,120500.208840497 485482.017925911)","[(52.35616393007602, 4.880728340522816), (52.35615248794442, 4.880788171370033)]"
566184,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,1.06,0.0,575922,575925,2023-07-25,"SRID=28992;LINESTRING(120500.208840497 485482.017925911,120500.38080925 485481.96289152,120501.222032887 485481.702649713)","[(52.35615248794442, 4.880788171370033), (52.35615200413221, 4.88079070121741), (52.356149718082925, 4.8808030756111265)]"
566186,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,5.31,0.0,575925,575933,2023-07-25,"SRID=28992;LINESTRING(120501.222032887 485481.702649713,120506.29494495 485480.133288435)","[(52.356149718082925, 4.8808030756111265), (52.35613593227208, 4.88087769808454)]"
566190,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,4.88,0.0,575933,575935,2023-07-25,"SRID=28992;LINESTRING(120506.29494495 485480.133288435,120510.955779584 485478.691407853)","[(52.35613593227208, 4.88087769808454), (52.35612326625404, 4.880946258863345)]"
566192,osm_platform,0,Concertgebouw,True,False,False,True,False,False,,,,,5.03,0.0,575935,576052,2023-07-25,"SRID=28992;LINESTRING(120510.955779584 485478.691407853,120515.763654848 485477.204038631)","[(52.35612326625404, 4.880946258863345), (52.35611020060509, 4.8810169825658125)]"
